ts_epoch_ms,open,high,low,close,volume
1761917400000,26199.25,26199.5,26174.5,26179.0,4551
1761917460000,26178.75,26188.25,26158.25,26158.75,3666
1761917520000,26158.75,26184.25,26156.25,26173.5,2842
1761917580000,26174.25,26175.5,26151.25,26151.75,2304
1761917640000,26152.0,26163.0,26145.0,26159.75,2166
1761917700000,26159.75,26170.5,26156.0,26159.0,2135
1761917760000,26159.25,26172.5,26156.25,26162.25,1536
1761917820000,26161.5,26172.5,26159.75,26168.0,1259
1761917880000,26168.5,26173.75,26146.75,26150.0,1681
1761917940000,26151.0,26157.25,26140.25,26145.0,2135
1761918000000,26144.5,26150.0,26133.25,26146.0,2302
1761918060000,26145.5,26152.25,26125.5,26130.0,2159
1761918120000,26129.75,26131.5,26119.5,26121.75,2093
1761918180000,26120.75,26128.5,26112.25,26117.25,2645
1761918240000,26117.5,26123.75,26101.25,26118.25,2354
1761918300000,26118.75,26133.5,26096.25,26096.25,5335
1761918360000,26096.0,26112.5,26088.75,26109.75,3161
1761918420000,26109.75,26131.5,26109.0,26128.25,2328
1761918480000,26128.5,26131.5,26111.75,26113.0,1687
1761918540000,26113.25,26121.75,26106.25,26109.25,1527
1761918600000,26108.5,26118.75,26101.25,26107.5,2078
1761918660000,26107.5,26123.0,26104.75,26110.75,1663
1761918720000,26110.75,26126.5,26107.0,26111.5,1750
1761918780000,26111.75,26129.0,26107.5,26113.5,1422
1761918840000,26113.5,26119.0,26087.0,26111.0,2638
1761918900000,26111.5,26118.25,26101.25,26110.5,1560
1761918960000,26110.25,26119.5,26102.5,26103.25,1265
1761919020000,26102.5,26102.5,26080.25,26090.0,3475
1761919080000,26090.0,26107.25,26089.0,26097.5,1661
1761919140000,26097.25,26106.5,26091.0,26102.25,1651
1761919200000,26103.5,26106.5,26083.25,26090.25,2094
1761919260000,26089.75,26100.75,26085.0,26091.25,1715
1761919320000,26092.0,26113.0,26089.25,26104.0,1538
1761919380000,26104.0,26112.75,26086.0,26089.75,1640
1761919440000,26090.0,26097.25,26062.5,26065.25,3162
1761919500000,26064.75,26089.5,26064.0,26087.25,2415
1761919560000,26087.25,26103.75,26082.25,26102.5,1810
1761919620000,26103.0,26109.25,26095.75,26096.5,1273
1761919680000,26097.5,26117.75,26097.0,26113.75,1570
1761919740000,26113.25,26113.75,26093.0,26095.25,1067
1761919800000,26094.75,26115.25,26092.0,26101.75,1260
1761919860000,26102.0,26106.0,26086.5,26091.75,2166
1761919920000,26092.25,26102.5,26090.25,26099.75,986
1761919980000,26101.25,26108.5,26089.25,26091.5,1104
1761920040000,26092.25,26098.0,26076.0,26084.75,1506
1761920100000,26084.75,26099.0,26079.5,26095.25,1208
1761920160000,26095.25,26106.0,26092.75,26100.75,995
1761920220000,26100.75,26107.5,26095.5,26100.75,791
1761920280000,26101.25,26110.75,26096.75,26110.75,800
1761920340000,26110.0,26113.25,26098.0,26110.5,1130
1761920400000,26111.0,26115.75,26102.75,26105.0,1288
1761920460000,26105.0,26105.25,26066.0,26067.25,2849
1761920520000,26067.25,26082.5,26060.0,26073.0,1763
1761920580000,26073.75,26099.5,26072.5,26097.5,1505
1761920640000,26098.0,26107.0,26093.25,26101.75,1115
1761920700000,26101.5,26110.5,26096.5,26106.25,1038
1761920760000,26106.0,26112.75,26102.75,26102.75,899
1761920820000,26103.5,26114.5,26102.5,26104.75,718
1761920880000,26103.75,26112.0,26097.5,26102.75,662
1761920940000,26102.5,26109.75,26099.0,26106.5,696
1761921000000,26106.25,26119.75,26100.5,26111.0,1188
1761921060000,26110.25,26129.25,26107.0,26124.5,1964
1761921120000,26124.25,26130.5,26119.25,26123.0,1117
1761921180000,26122.25,26133.0,26119.25,26131.25,1046
1761921240000,26131.5,26133.25,26121.25,26122.0,895
1761921300000,26123.25,26132.5,26121.5,26128.25,954
1761921360000,26128.0,26142.5,26127.75,26138.75,1527
1761921420000,26138.5,26148.5,26137.25,26145.25,1403
1761921480000,26145.75,26149.75,26138.75,26148.5,923
1761921540000,26148.75,26150.75,26143.0,26147.5,786
1761921600000,26147.75,26149.75,26139.0,26144.5,800
1761921660000,26144.25,26160.75,26142.75,26159.25,1260
1761921720000,26158.25,26164.25,26156.0,26157.0,1219
1761921780000,26156.75,26164.0,26154.25,26163.0,1079
1761921840000,26163.0,26168.0,26159.75,26163.5,880
1761921900000,26163.5,26173.0,26159.0,26170.5,1532
1761921960000,26171.5,26182.0,26168.5,26175.0,1990
1761922020000,26175.25,26180.25,26165.5,26168.25,1197
1761922080000,26168.0,26172.75,26161.5,26172.0,1055
1761922140000,26172.0,26175.75,26168.5,26170.0,677
1761922200000,26169.5,26172.75,26157.5,26168.25,1547
1761922260000,26168.5,26169.0,26156.0,26159.0,1312
1761922320000,26159.0,26167.5,26156.0,26161.5,834
1761922380000,26161.0,26168.5,26157.5,26158.25,693
1761922440000,26158.5,26165.0,26153.25,26160.0,996
1761922500000,26160.5,26163.25,26154.5,26157.25,622
1761922560000,26157.75,26161.75,26148.0,26149.75,1084
1761922620000,26150.5,26158.25,26149.75,26155.5,723
1761922680000,26155.25,26164.5,26154.5,26161.0,1219
1761922740000,26161.25,26169.25,26159.0,26164.5,1132
1761922800000,26164.0,26167.0,26155.5,26161.25,1173
1761922860000,26161.75,26171.0,26158.75,26164.5,1002
1761922920000,26164.75,26171.75,26164.75,26168.25,517
1761922980000,26168.75,26169.25,26157.75,26161.75,757
1761923040000,26162.5,26166.5,26157.25,26162.0,546
1761923100000,26162.5,26164.75,26154.5,26158.25,641
1761923160000,26158.5,26161.0,26155.25,26158.0,558
1761923220000,26158.5,26163.0,26155.0,26155.75,459
1761923280000,26155.5,26162.75,26150.0,26157.0,932
1761923340000,26157.5,26165.0,26155.75,26160.25,703
1761923400000,26160.0,26161.75,26149.5,26151.75,691
1761923460000,26152.0,26164.0,26150.5,26161.25,600
1761923520000,26161.25,26166.75,26159.5,26165.0,701
1761923580000,26165.0,26175.25,26161.25,26166.0,1383
1761923640000,26166.0,26171.5,26161.25,26170.0,537
1761923700000,26169.5,26176.75,26168.75,26171.75,785
1761923760000,26171.0,26181.5,26170.75,26176.75,894
1761923820000,26177.0,26181.0,26171.0,26172.75,708
1761923880000,26173.0,26180.25,26172.75,26177.75,386
1761923940000,26177.5,26182.75,26176.75,26179.0,781
1761924000000,26179.5,26180.25,26164.25,26169.25,823
1761924060000,26169.25,26171.0,26160.0,26164.75,685
1761924120000,26164.5,26166.75,26156.5,26157.25,690
1761924180000,26157.5,26163.5,26156.75,26161.5,425
1761924240000,26161.25,26162.25,26156.0,26158.5,470
1761924300000,26158.0,26158.0,26149.75,26152.0,874
1761924360000,26152.0,26157.25,26143.0,26147.0,1282
1761924420000,26146.75,26149.25,26134.25,26136.0,1103
1761924480000,26136.25,26141.25,26133.25,26137.75,966
1761924540000,26137.25,26138.25,26131.25,26136.25,737
1761924600000,26137.5,26140.5,26126.75,26135.5,1377
1761924660000,26135.25,26146.5,26132.25,26143.25,1140
1761924720000,26143.5,26154.5,26143.25,26149.25,1018
1761924780000,26149.5,26151.25,26132.75,26134.25,1036
1761924840000,26134.25,26142.5,26133.75,26141.0,571
1761924900000,26140.75,26141.25,26128.5,26132.5,602
1761924960000,26132.25,26138.25,26128.0,26128.5,554
1761925020000,26129.0,26129.75,26099.75,26101.25,2218
1761925080000,26100.5,26106.5,26099.5,26104.25,1300
1761925140000,26103.75,26104.25,26090.75,26098.75,1230
1761925200000,26098.0,26099.0,26089.25,26090.25,1018
1761925260000,26090.25,26091.75,26083.5,26084.0,1181
1761925320000,26083.75,26093.25,26078.0,26091.75,2094
1761925380000,26091.25,26096.0,26084.0,26085.0,1386
1761925440000,26084.75,26122.25,26073.5,26120.75,3983
1761925500000,26120.5,26158.0,26102.25,26137.5,4574
1761925560000,26136.0,26141.75,26098.0,26100.25,1680
1761925620000,26101.0,26112.25,26087.25,26091.75,2172
1761925680000,26091.0,26093.75,26063.0,26077.25,2418
1761925740000,26076.75,26078.75,26064.0,26072.5,1316
1761925800000,26073.0,26098.25,26056.0,26091.75,2354
1761925860000,26090.75,26099.0,26083.25,26094.75,900
1761925920000,26094.5,26102.5,26083.0,26088.0,1001
1761925980000,26087.25,26096.25,26084.25,26092.0,760
1761926040000,26091.5,26097.75,26078.0,26082.25,759
1761926100000,26081.0,26081.75,26060.25,26064.5,1425
1761926160000,26064.25,26072.0,26050.0,26072.0,1897
1761926220000,26071.75,26071.75,26054.25,26062.75,1039
1761926280000,26062.5,26066.5,26055.75,26057.0,845
1761926340000,26056.25,26060.75,26051.5,26052.25,987
